Incident ID,Incident Date,State,County,Address
2079913,01-08-2021,Louisiana,Orleans,Bourbon St and Orleans Ave
2026257,05-06-2021,Louisiana,Orleans,10150 I-10 Service Rd
1992534,01-05-2021,Louisiana,Orleans,St Bernard Ave and N Claiborne Ave
1985432,24-04-2021,Louisiana,Orleans,100 block of Bourbon St
1955948,18-03-2021,Louisiana,Orleans,2400 Annette St
1894822,04-01-2021,Louisiana,Orleans,1600 block of N Galvez St
2488209,26-12-2022,Louisiana,Orleans,2031 St Maurice Ave
2477404,08-12-2022,Louisiana,Orleans,4242 Chef Menteur Hwy
2468894,27-11-2022,Louisiana,Orleans,200 block of Bourbon St
2442632,21-10-2022,Louisiana,Orleans,2200 block of N Galvez St
2369720,25-07-2022,Louisiana,Orleans,2000 block of Saint Andrew St
2328117,12-06-2022,Louisiana,Orleans,3940 Tulane Ave
2307813,20-05-2022,Louisiana,Orleans,St. Claude Ave and Forstall St
2296037,06-05-2022,Louisiana,Orleans,4800 block of Alcee Fortier Blvd
2290903,29-04-2022,Louisiana,Orleans,3201 Magazine St
2215256,19-01-2022,Louisiana,Orleans,7800 block of Keats St
2566449,07-04-2023,Louisiana,Orleans,I-10 and Read Blvd
2529243,19-02-2023,Louisiana,Orleans,St Charles Ave and Terpsichore St
2521112,08-02-2023,Louisiana,Orleans,Bullard Ave and Chef Menteur Hwy
2496431,05-01-2023,Louisiana,Orleans,St Andrew St and Rev John Raphael Jr Way
2494425,03-01-2023,Louisiana,Orleans,2600 block of S. Rocheblave St
269679,27-12-2014,California,Los Angeles,8800 block of South Figueroa Street
218054,07-11-2014,California,Los Angeles,East 126th Street and North Compton Avenue
185430,03-09-2014,California,Los Angeles,East 27th and Stanford 
152693,29-06-2014,California,Los Angeles,1100 block of North Vermont Avenue
149706,13-06-2014,California,Los Angeles,8600 block of South Figueroa Street
173109,22-04-2014,California,Los Angeles,6419 Brynhurst Avenue
96792,14-01-2014,California,Los Angeles,West 86th Street
464665,13-12-2015,California,Los Angeles,5550 S. Flower Street
395694,15-08-2015,California,Los Angeles,57th Street and South Normandie Avenue
355644,10-06-2015,California,Los Angeles,South Vermont Avenue and West 88th Street
717873,03-12-2016,California,Los Angeles,91st Street and Western Avenue
689009,29-10-2016,California,Los Angeles,1600 block of Century Boulevard
676663,15-10-2016,California,Los Angeles,2918 Rimpau Blvd
629663,13-08-2016,California,Los Angeles,6300 block of 11th Avenue
624156,07-08-2016,California,Los Angeles,5925 South Figueroa Street
595557,05-07-2016,California,Los Angeles,56th Street and Naomi Avenue
591975,28-06-2016,California,Los Angeles,13800 block of S Avalon Boulevard
537820,10-04-2016,California,Los Angeles,84th Street and Towne Avenue
501267,06-02-2016,California,Los Angeles,12800 block of Cook Street
491312,23-01-2016,California,Los Angeles,8105 Avalon Blvd
894504,19-07-2017,California,Los Angeles,Imperial Hwy and Broadway
858877,02-06-2017,California,Los Angeles,89th St and Broadway
1244424,30-10-2018,California,Los Angeles,65th Place and Vermont Avenue
1174527,28-07-2018,California,Los Angeles,8801 S Vermont Ave
1156528,05-07-2018,California,Los Angeles,1600 block of W. 2nd Street
1114725,13-05-2018,California,Los Angeles,365 W Manchester Avenue
1037541,27-01-2018,California,Los Angeles,243 East 119th St
1556633,24-11-2019,California,Los Angeles,100 block of E 11th St
1555879,23-11-2019,California,Los Angeles,833 S Spring St
1485548,22-08-2019,California,Los Angeles,300 block of West Fifth St
1439737,04-07-2019,California,Los Angeles,1900 block of Adair St
1395560,14-05-2019,California,Los Angeles,1248 W 47th St
1381734,27-04-2019,California,Los Angeles,700 N San Fernando Rd
1369109,11-04-2019,California,Los Angeles,E 103rd St and S Main St
1812972,02-10-2020,California,Los Angeles,51st St and Hoover St
1689555,26-05-2020,California,Los Angeles,119th St and Berendo Ave
1652734,05-04-2020,California,Los Angeles,89th St and Hobart Ave
2201216,31-12-2021,California,Los Angeles,10211 S. Avalon Blvd
2124887,24-09-2021,California,Los Angeles,11724 Wilmington Ave
2101199,27-08-2021,California,Los Angeles,8400 block of Fountain Ave
2094035,18-08-2021,California,Los Angeles,W Jefferson Blvd and Culver Blvd
2058421,09-07-2021,California,Los Angeles,7114 W Manchester Ave
1999909,09-05-2021,California,Los Angeles,6112 W Afton Pl
2414858,14-09-2022,California,Los Angeles,312 E 5th St
2410269,08-09-2022,California,Los Angeles,4th St and Broadway
2399839,28-08-2022,California,Los Angeles,2471 Whittier Blvd
2366273,21-07-2022,California,Los Angeles,210 W 7th St
2328374,12-06-2022,California,Los Angeles,3300 block of E 14th St
2207931,09-01-2022,California,Los Angeles,W 35th St and S Hill St
2539082,04-03-2023,California,Los Angeles,E 76th Place and S Main St
2516494,01-02-2023,California,Los Angeles,711 E. 108 St
270036,27-12-2014,California,Sacramento,4000 block of May Street
158387,13-07-2014,California,Sacramento,1972 Fulton Ave
141792,01-06-2014,California,Sacramento,6500 46th Street
156823,10-05-2014,California,Sacramento,3031 Guadalajara Way
455684,27-11-2015,California,Sacramento,7900 block of Florin Road
295871,20-02-2015,California,Sacramento,1417 R Street
724667,12-12-2016,California,Sacramento,4800 block of Myrtle Avenue
699033,12-11-2016,California,Sacramento,8600 block of Ardith Drive
672217,09-10-2016,California,Sacramento,1696 Arden Way
626960,10-08-2016,California,Sacramento,4000 Green Tree Drive
568745,30-05-2016,California,Sacramento,3900 block of 44th
921733,27-08-2017,California,Sacramento,7760 24th St
912322,13-08-2017,California,Sacramento,4000 Block of Martin Luther King Jr Blvd
832290,29-04-2017,California,Sacramento,3800 block of 26th Avenue
787801,04-03-2017,California,Sacramento,2500 block of 33rd St
1398876,17-05-2019,California,Sacramento,7326 Stockton Blvd
1839628,31-10-2020,California,Sacramento,2800 block of Normington Dr
1813583,03-10-2020,California,Sacramento,Roanoke Ave and Haywood St
1773194,24-08-2020,California,Sacramento,1200 block of Helena Ave
1702372,10-06-2020,California,Sacramento,68th Avenue and Della Circle
1698868,06-06-2020,California,Sacramento,Gardendale Rd and 29th St
2154873,30-10-2021,California,Sacramento,5560 Palm Ave
2065634,16-07-2021,California,Sacramento,L St and Front St
2458933,12-11-2022,California,Sacramento,4000 block of May St
2348230,04-07-2022,California,Sacramento,1525 L St
2281164,17-04-2022,California,Sacramento,7200 block of Franklin Blvd
2269082,03-04-2022,California,Sacramento,J St and 10th St
2243861,28-02-2022,California,Sacramento,2041 Wyda Way
2539814,06-03-2023,California,Sacramento,2200 block of Rogue River Dr
269167,26-12-2014,Illinois,St. Clair,2500 block of Summit Avenue
268598,24-12-2014,Missouri,St. Louis,18th and Pine
227011,02-12-2014,Missouri,St. Louis,6000 block of Virginia Avenue
197287,27-09-2014,Missouri,St. Louis,2000 block East John Avenue
168786,03-08-2014,Missouri,St. Louis,5200 block of Thekla 
165089,27-07-2014,Missouri,St. Louis,2000 block of East John Avenue
155412,06-07-2014,Missouri,St. Louis,4600 block of Natural Bridge Avenue
153648,29-06-2014,Missouri,St. Louis,2800 block of Dayton
389149,04-08-2015,Missouri,St. Louis,2500 block of Semple
382230,22-07-2015,Missouri,St. Louis,Fair Ave and Ashland Ave
374292,14-07-2015,Missouri,St. Louis,1100 block of Riverview
357611,14-06-2015,Missouri,St. Louis,1400 block of North Market Street
355267,09-06-2015,Missouri,St. Louis,North Market Street and North Spring Avenue
346179,24-05-2015,Missouri,St. Louis,2700 block of Dayton
491864,07-03-2015,Missouri,St. Louis,3140 Olive St
640689,28-08-2016,Missouri,St. Louis,S Grand Blvd and Montana St
617712,30-07-2016,Missouri,St. Louis,5000 block of Kensington Ave
602765,13-07-2016,Missouri,St. Louis,3000 block of Miami St
920513,24-08-2017,Missouri,St. Louis,10400 block of Balmoral Dr
912093,12-08-2017,Missouri,St. Louis,12310 Bellefontaine Rd
875886,25-06-2017,Missouri,St. Louis,5000 block of Thekla Ave
870095,18-06-2017,Missouri,St. Louis,1900 block of N 14th St
858810,03-06-2017,Missouri,St. Louis,1600 Block of Union Blvd
857443,01-06-2017,Missouri,St. Louis,Beacon Ave and Lillian Ave
802240,24-03-2017,Missouri,St. Louis,5100 block of Palm St
1260525,21-11-2018,Missouri,St. Louis,4200 block of Shreve Ave
1232018,13-10-2018,Missouri,St. Louis,400 block of Midlothian Road
1194057,22-08-2018,Missouri,St. Louis,I-64 and Jefferson Ave
1184992,10-08-2018,Missouri,St. Louis,1515 N 13th St
1155567,03-07-2018,Missouri,St. Louis,1700 block of Billups Ave
1113737,11-05-2018,Missouri,St. Louis,4800 block of Farlin Ave
1111950,09-05-2018,Missouri,St. Louis,5200 block of Minerva Avenue
1100852,25-04-2018,Missouri,St. Louis,1151 Northdale Dr
1040815,31-01-2018,Missouri,St. Louis,Goodfellow Blvd and Dr Martin Luther King Dr
1520547,05-10-2019,Missouri,St. Louis,10035 Crown Point Dr
1517804,01-10-2019,Missouri,St. Louis,Leonor K. Sullivan Blvd and Poplar St
1504030,14-09-2019,Missouri,St. Louis,5200 block of Tennessee Ave
1486675,23-08-2019,Missouri,St. Louis,1122 Union Blvd
1472641,07-08-2019,Missouri,St. Louis,4900 block of Plover Ave
1441613,07-07-2019,Missouri,St. Louis,N Tucker Blvd and Convention Plaza
1441721,06-07-2019,Missouri,St. Louis,1921 Chambers Rd
1407941,27-05-2019,Missouri,St. Louis,5900 block of Goodfellow Blvd
1394330,13-05-2019,Missouri,St. Louis,4047 Shreve Ave
1392313,10-05-2019,Missouri,St. Louis,4000 block of Ashland Ave
1386510,04-05-2019,Missouri,St. Louis,Union Blvd and Northland Ave
1806368,26-09-2020,Missouri,St. Louis,4700 block of Vernon Ave
1786890,06-09-2020,Missouri,St. Louis,5700 block of Minerva Ave
1754640,04-08-2020,Missouri,St. Louis,5300 block of Bircher Blvd
1749746,29-07-2020,Missouri,St. Louis,5500 block of Floy Ave
1704116,13-06-2020,Missouri,St. Louis,3103 N Grand Blvd
1694735,01-06-2020,Missouri,St. Louis,1915 Olive St
1687219,24-05-2020,Missouri,St. Louis,Union Boulevard and Cote Brilliante Ave
1676121,09-05-2020,Missouri,St. Louis,3500 block of Arkansas Ave
1642826,20-03-2020,Missouri,St. Louis,1923 Prairie Ave
1585894,01-01-2020,Missouri,St. Louis,3000 block of S Jefferson Ave
2143113,17-10-2021,Missouri,St. Louis,8600 block of Goodfellow Blvd
2121031,20-09-2021,Missouri,St. Louis,2000 block of St Charles St
2111895,08-09-2021,Missouri,St. Louis,4000 block of St Ferdinand Ave
2041726,21-06-2021,Missouri,St. Louis,4002 Sullivan Ave
2026802,06-06-2021,Missouri,St. Louis,100 N 7th St
2021398,31-05-2021,Missouri,St. Louis,8800 block of N Broadway
2019384,29-05-2021,Missouri,St. Louis,10466 W Florissant Ave
2443879,24-10-2022,Missouri,St. Louis,3125 S Kingshighway Blvd
2407739,05-09-2022,Missouri,St. Louis,4400 block of Red Bud Ave
2385846,12-08-2022,Missouri,St. Louis,5166 Dr Martin Luther King Dr
2299793,11-05-2022,Missouri,St. Louis,5000 block of N Kingshighway Blvd
2222557,29-01-2022,Missouri,St. Louis,4900 block of Cote Brilliante
2528774,18-02-2023,Missouri,St. Louis,410 N Tucker Blvd
267792,23-12-2014,Kentucky,Clark,260 Oxford Dr
268282,22-12-2014,Michigan,Wayne,Charlevoix and Philip
206303,16-10-2014,Michigan,Wayne,Mogul Street
201052,05-10-2014,Michigan,Wayne,East 7 Mile Road and Sherwood Street
189562,11-09-2014,Michigan,Wayne,14000 block of Patton
181947,27-08-2014,Michigan,Wayne,16600 block of Edmore
157018,26-06-2014,Michigan,Wayne,Grand St
138567,24-05-2014,Michigan,Wayne,Strathmoor St
96185,13-01-2014,Michigan,Wayne,800 block of Calvert St
391219,09-08-2015,Michigan,Wayne,15200 block of Hazelridge
374965,15-07-2015,Michigan,Wayne,9200 block of Memorial
365391,28-06-2015,Michigan,Wayne,Gratiot and Loretto
364789,27-06-2015,Michigan,Wayne,Stringham Court
361212,20-06-2015,Michigan,Wayne,Dexter and Webb
336622,07-05-2015,Michigan,Wayne,16000 block of Cathedral Street
299344,01-03-2015,Michigan,Wayne,9855 Chalmers St
605367,17-07-2016,Michigan,Wayne,Grand River and McGraw avenue
555873,06-05-2016,Michigan,Wayne,12300 block of Gratiot
542259,16-04-2016,Michigan,Wayne,9500 block of Oakland
520767,11-03-2016,Michigan,Wayne,2600 block of Hazelwood
513549,28-02-2016,Michigan,Wayne,8800 block of Livernois
999969,02-12-2017,Michigan,Wayne,5200 Woodward Avenue
998843,30-11-2017,Michigan,Wayne,11000 block of Gunston
936028,17-09-2017,Michigan,Wayne,5000 block of Stanton Street
803460,25-03-2017,Michigan,Wayne,8443 Grand River Ave
797125,18-03-2017,Michigan,Wayne,16000 block of Rutherford
1244754,31-10-2018,Michigan,Wayne,19000 block of Langholm St
1184206,10-08-2018,Michigan,Wayne,6300 block of Vinewood St
1057518,26-02-2018,Michigan,Wayne,22700 Fenkell Ave
1047761,11-02-2018,Michigan,Wayne,19432 Lamont St
1545955,09-11-2019,Michigan,Wayne,3800 block of E McNichols Rd
1540240,02-11-2019,Michigan,Wayne,7000 block of E. Kirby
1536706,27-10-2019,Michigan,Wayne,East Outer Dr and Helen St
1404580,25-05-2019,Michigan,Wayne,3400 block of Devonshire
1812049,01-10-2020,Michigan,Wayne,15018 Houston Whittier St
1807325,28-09-2020,Michigan,Wayne,6609 Michigan Ave
1774123,24-08-2020,Michigan,Wayne,11938 E McNichols Rd
1750250,29-07-2020,Michigan,Wayne,5200 block of Canton St
1739920,19-07-2020,Michigan,Wayne,McKinney St and Meuse St
1739917,19-07-2020,Michigan,Wayne,9122 Dexter Ave
1725571,05-07-2020,Michigan,Wayne,San Juan Dr and W McNichols Rd
1724231,04-07-2020,Michigan,Wayne,8340 Homer St
1711876,20-06-2020,Michigan,Wayne,Appoline St and Puritan Ave
1655674,08-04-2020,Michigan,Wayne,1200 block of Payton St
2182789,05-12-2021,Michigan,Wayne,5200 block of Marlborough St
2114481,12-09-2021,Michigan,Wayne,2700 block of Halleck St
2092227,16-08-2021,Michigan,Wayne,4421 Central Ave
2074353,25-07-2021,Michigan,Wayne,16342 W McNichols Rd
2060949,13-07-2021,Michigan,Wayne,9855 Chalmers St
2030720,10-06-2021,Michigan,Wayne,1600 block Calvert Ave
1998537,08-05-2021,Michigan,Wayne,15700 block of Plymouth Rd
1981521,18-04-2021,Michigan,Wayne,Ward Ave and W McNichols Rd
1979684,16-04-2021,Michigan,Wayne,Conant St and Minnesota St
1970245,06-04-2021,Michigan,Wayne,6100 block of Lodewyck St
1959549,22-03-2021,Michigan,Wayne,13300 block of Davidson St
2477622,08-12-2022,Michigan,Wayne,1114 Washington Blvd
2412198,11-09-2022,Michigan,Wayne,13000 block of E Warren Ave
2400026,28-08-2022,Michigan,Wayne,Wyoming Ave and W 7-Mile Rd
2380361,06-08-2022,Michigan,Wayne,Saratoga St and Gratiot Ave
2380869,06-08-2022,Michigan,Wayne,19000 block of Andover St
2374337,31-07-2022,Michigan,Wayne,11637 Coyle St
2361849,17-07-2022,Michigan,Wayne,
2354825,08-07-2022,Michigan,Wayne,3400 block of 2nd Ave
2334936,19-06-2022,Michigan,Wayne,18501 Healy St
2327598,11-06-2022,Michigan,Wayne,13500 block of Cloverlawn Ave
2297823,09-05-2022,Michigan,Wayne,12600 block of McCoy Cir
2571648,13-04-2023,Michigan,Wayne,13570 block of Penrod St
2534097,26-02-2023,Michigan,Wayne,10300 block of Greensboro St
282186,22-12-2014,New York,Monroe,191 Lake Rd
267721,22-12-2014,Illinois,Cook,5700 block of South Green Street
222792,19-11-2014,Illinois,Cook,700 block of North St. Louis Avenue
180018,24-08-2014,Illinois,Cook,8300 block of South Halsted Street
163874,25-07-2014,Illinois,Cook,700 S California Ave
160488,19-07-2014,Illinois,Cook,1300 North Mason Avenue
157580,11-07-2014,Illinois,Cook,5200 West Quincy Street
142822,04-06-2014,Illinois,Cook,4900 West West End Avenue
142076,02-06-2014,Illinois,Cook,2660 E. 79th St
141382,01-06-2014,Illinois,Cook,West Ferdinand Street and North Lavergne Avenue 
134591,12-05-2014,Illinois,Cook,3400 West 24th Street
131697,04-05-2014,Illinois,Cook,500 West Erie Street
130933,30-04-2014,Illinois,Cook,7200 South Phillips Avenue
127413,20-04-2014,Illinois,Cook,6600 South Michigan Ave
122136,05-04-2014,Illinois,Cook,4300 W Wilcox Street
113214,08-03-2014,Illinois,Cook,4900 West Race Ave
104218,05-02-2014,Illinois,Cook,6740 N Clark St
100434,25-01-2014,Illinois,Cook,S Union Ave and W 51st St
451349,22-11-2015,Illinois,Cook,4100 block of West Roosevelt
422064,28-09-2015,Illinois,Cook,300 block of West 42nd Street
422035,28-09-2015,Illinois,Cook,5300 block of South Aberdeen Street
421358,27-09-2015,Illinois,Cook,5200 block of South Justine
419718,24-09-2015,Illinois,Cook,5100 block of South Morgan Street
416872,20-09-2015,Illinois,Cook,5700 block of South LaSalle
409856,08-09-2015,Illinois,Cook,56th and Green
402113,26-08-2015,Illinois,Cook,3025 W. Van Buren Ave
395757,16-08-2015,Illinois,Cook,5400 block of West Division Street
385824,02-08-2015,Illinois,Cook,4800 block of West Kamerling Avenue
401742,02-08-2015,Illinois,Cook,6700 block of South Winchester Avenue
376211,17-07-2015,Illinois,Cook,4400 block of W. Maypole
353037,06-06-2015,Illinois,Cook,100 block of North Lorel Avenue
348620,28-05-2015,Illinois,Cook,6200 block of South Honore Street
303659,09-03-2015,Illinois,Cook,200 block of West 105th
734157,25-12-2016,Illinois,Cook,8600 block of S Maryland Ave
732574,23-12-2016,Illinois,Cook,4900 block of W Hubbard
727555,16-12-2016,Illinois,Cook,13th and South Kedzie
727544,16-12-2016,Illinois,Cook,4300 block of South Rockwell
710732,26-11-2016,Illinois,Cook,8800 block of S Exchange Ave
704568,18-11-2016,Illinois,Cook,5000 block of W Wabansia
697377,09-11-2016,Illinois,Cook,3400 block of W Monroe
693290,05-11-2016,Illinois,Cook,4800 block of North Winthrop
692020,03-11-2016,Illinois,Cook,8000 block of S Shore Dr
676376,14-10-2016,Illinois,Cook,3300 block of W Maypole Ave
675993,13-10-2016,Illinois,Cook,2700 block of West Lexington
648884,05-09-2016,Illinois,Cook,2700 block of W Lexington Ave
646855,03-09-2016,Illinois,Cook,100 block of North Seeley Avenue
623439,07-08-2016,Illinois,Cook,100 block of South Springfield
615024,28-07-2016,Illinois,Cook,800 block of West 50th Place
609402,21-07-2016,Illinois,Cook,4400 block of South Leamington
592724,30-06-2016,Illinois,Cook,9500 block of South Loomis Street
591294,28-06-2016,Illinois,Cook,1600 block of South Christiana
587983,25-06-2016,Illinois,Cook,1400 block of W. 114th Place
586058,22-06-2016,Illinois,Cook,3100 block of West Warren
583362,18-06-2016,Illinois,Cook,East 79th Street and South Escanaba Avenue
580279,13-06-2016,Illinois,Cook,3200 block of West Congress
569225,31-05-2016,Illinois,Cook,3300 block of West Huron Street
557479,11-05-2016,Illinois,Cook,7100 block of South State Street
544080,19-04-2016,Illinois,Cook,2700 block of West 53rd Street
543132,19-04-2016,Illinois,Cook,1400 block of West 84th Street
535927,07-04-2016,Illinois,Cook,2200 block of East 70th Place
528614,25-03-2016,Illinois,Cook,4500 block of West West End Avenue
526380,21-03-2016,Illinois,Cook,5700 block of West Washington Boulevard
481900,08-01-2016,Illinois,Cook,1500 block of South Kedzie
1017422,31-12-2017,Illinois,Cook,2335 Howard St
1002514,06-12-2017,Illinois,Cook,4620 N Broadway
953156,06-10-2017,Illinois,Cook,8000 block of S Marshfield
933957,15-09-2017,Illinois,Cook,4700 block of S Fairfield Ave
928380,06-09-2017,Illinois,Cook,2700 block of Madison
925436,02-09-2017,Illinois,Cook,8300 block of S Hermitage
918204,22-08-2017,Illinois,Cook,300 block of N Central Ave
916848,20-08-2017,Illinois,Cook,11901 S Loomis St
909423,08-08-2017,Illinois,Cook,50 block of E 37th St
903853,01-08-2017,Illinois,Cook,800 block of N Monticello Ave
900387,27-07-2017,Illinois,Cook,2000 block of E 71st St
896444,23-07-2017,Illinois,Cook,1500 block of East 82nd St
891092,15-07-2017,Illinois,Cook,12200 block of S Throop St
877295,27-06-2017,Illinois,Cook,200 block of S Lotus
869877,18-06-2017,Illinois,Cook,3300 block of W Crystal St
869838,17-06-2017,Illinois,Cook,50 block of N Latrobe Ave
864743,11-06-2017,Illinois,Cook,3300 block of W Douglas Blvd
838272,07-05-2017,Illinois,Cook,2600 block of 46th Pl
814094,07-04-2017,Illinois,Cook,5600 block of W Lake St
809978,02-04-2017,Illinois,Cook,3500 block of W Van Buren St
807618,30-03-2017,Illinois,Cook,2704 E 75th St
791298,10-03-2017,Illinois,Cook,123 E 51st St
789798,07-03-2017,Illinois,Cook,W 76th St and S May St
775531,15-02-2017,Illinois,Cook,3949 South Albany Avenue
772753,11-02-2017,Illinois,Cook,100 block of N Mayfield
760259,25-01-2017,Illinois,Cook,500 block of E 75th St
748348,11-01-2017,Illinois,Cook,4200 block of S Talman
1240751,24-10-2018,Illinois,Cook,6200 block of S King Dr
1238603,22-10-2018,Illinois,Cook,9231 S Cottage Grove Av
1221758,01-10-2018,Illinois,Cook,500 block of S Michigan Ave
1213836,19-09-2018,Illinois,Cook,W Cermak Rd and S State St
1208397,11-09-2018,Illinois,Cook,10600 block of S Bensley Avenue
1191279,19-08-2018,Illinois,Cook,7400 block of S Dante Ave
1189717,17-08-2018,Illinois,Cook,1600 block of W 65th St
1179935,05-08-2018,Illinois,Cook,50 block of N Leclaire Ave
1179619,05-08-2018,Illinois,Cook,1300 block of S Millard Ave
1179607,05-08-2018,Illinois,Cook,1300 block of W 76th St
1179677,05-08-2018,Illinois,Cook,900 block of S Karlov Ave
1179644,05-08-2018,Illinois,Cook,1600 block of S Avers Ave
1179805,04-08-2018,Illinois,Cook,1600 block of N Leclaire Ave
1175571,30-07-2018,Illinois,Cook,1200 block of S Avers Ave
1173637,27-07-2018,Illinois,Cook,1100 block of S Troy St
1170482,23-07-2018,Illinois,Cook,6400 block of S May St
1169103,21-07-2018,Illinois,Cook,3100 block of W Fulton St
1153997,01-07-2018,Illinois,Cook,3400 block of W Walnut Ave
1149910,25-06-2018,Illinois,Cook,3900 block of S Vincennes Ave
1147720,23-06-2018,Illinois,Cook,100 block of East 51st St
1146547,21-06-2018,Illinois,Cook,6500 block of S Claremont Ave
1143558,18-06-2018,Illinois,Cook,1300 block of S Loomis St
1143524,17-06-2018,Illinois,Cook,2200 block of S Sacramento Ave
1137473,10-06-2018,Illinois,Cook,6400 block of S Eberhart Ave
1131909,03-06-2018,Illinois,Cook,1200 block of W 73rd Pl
1106451,02-05-2018,Illinois,Cook,3500 block of W Grenshaw St
1031851,21-01-2018,Illinois,Cook,3200 W Division St
1577518,22-12-2019,Illinois,Cook,5700 block of S May St
1525476,12-10-2019,Illinois,Cook,6733 W Irving Park Rd
1511999,24-09-2019,Illinois,Cook,2000 block of South Hoyne Ave
1507156,18-09-2019,Illinois,Cook,4200 block of W Madison St
1501350,10-09-2019,Illinois,Cook,2200 block of W Maypole Ave
1495141,02-09-2019,Illinois,Cook,6200 block of S King Dr
1493038,31-08-2019,Illinois,Cook,7100 block of S Paulina St
1487573,25-08-2019,Illinois,Cook,8200 block of S Maryland Ave
1475924,11-08-2019,Illinois,Cook,3500 block of W Lake St
1475208,09-08-2019,Illinois,Cook,7300 block of S Artesian Ave
1468190,04-08-2019,Illinois,Cook,1800 S Kildare Ave
1468091,04-08-2019,Illinois,Cook,2900 block of W Roosevelt Rd
1460726,28-07-2019,Illinois,Cook,3938 W Roosevelt Rd
1453327,21-07-2019,Illinois,Cook,3900 block of Roosevelt Rd
1452617,20-07-2019,Illinois,Cook,2401 N Lake Shore Dr
1450767,18-07-2019,Illinois,Cook,3427 W Fulton Blvd
1447456,14-07-2019,Illinois,Cook,4600 block of W Erie St
1446611,13-07-2019,Illinois,Cook,7900 block of S Loomis Blvd
1441396,07-07-2019,Illinois,Cook,5600 block of S Paulina St
1441296,07-07-2019,Illinois,Cook,600 block of W 61st Pl
1439593,05-07-2019,Illinois,Cook,1600 block of E 67th St
1438971,04-07-2019,Illinois,Cook,800 block of N Homan Ave
1434931,29-06-2019,Illinois,Cook,2400 block of W Jackson Blvd
1427483,21-06-2019,Illinois,Cook,6300 block of S King Dr
1417570,08-06-2019,Illinois,Cook,3500 block of W North Ave
1416374,06-06-2019,Illinois,Cook,2500 block of N Lake Shore Dr
1411598,01-06-2019,Illinois,Cook,300 block of East Chicago Ave
1412243,01-06-2019,Illinois,Cook,5600 block of West Madison St
1364540,06-04-2019,Illinois,Cook,6300 block of S Seeley Ave
1359455,31-03-2019,Illinois,Cook,500 block of N Hamlin Ave
1338765,03-03-2019,Illinois,Cook,2900 block of E 79th St
1318391,03-02-2019,Illinois,Cook,938 E 75th St
1305516,19-01-2019,Illinois,Cook,4400 block of W Madison St
1881213,19-12-2020,Illinois,Cook,8936 S Cottage Grove Ave
1869748,04-12-2020,Illinois,Cook,4400 block of W Adams St
1858455,22-11-2020,Illinois,Cook,700 block of E 101st St
1857439,21-11-2020,Illinois,Cook,W 79th St and S Justine St
1853615,16-11-2020,Illinois,Cook,700 block of S Pulaski Rd
1854076,16-11-2020,Illinois,Cook,2700 block of S State St
1839065,30-10-2020,Illinois,Cook,11613 S Vincennes Ave
1828080,18-10-2020,Illinois,Cook,200 block of N Sacramento Blvd
1820156,10-10-2020,Illinois,Cook,100 block of S Keeler Ave
1805722,26-09-2020,Illinois,Cook,2400 block of W Lithuanian Plaza Ct
1799748,19-09-2020,Illinois,Cook,12200 block of S May St
1799703,19-09-2020,Illinois,Cook,6900 block of S Claremont Ave
1796638,15-09-2020,Illinois,Cook,3500 block of W Lawrence Ave
1794086,13-09-2020,Illinois,Cook,6100 block of S Throop St
1792650,12-09-2020,Illinois,Cook,100 block of N Pine Ave
1786920,06-09-2020,Illinois,Cook,S Kingston Ave and E 77th St
1779718,30-08-2020,Illinois,Cook,11601 S Western Ave
1773006,23-08-2020,Illinois,Cook,6600 S Halsted St
1769489,19-08-2020,Illinois,Cook,8500 block of S Parnell Ave
1756248,05-08-2020,Illinois,Cook,700 block of S Karlov Ave
1752100,01-08-2020,Illinois,Cook,100 block of N Laporte Ave
1747700,27-07-2020,Illinois,Cook,705 E 92nd Pl
1744332,23-07-2020,Illinois,Cook,120th St and Prairie Ave
1741838,21-07-2020,Illinois,Cook,1018 W 79th St
1740615,20-07-2020,Illinois,Cook,S Lawndale Ave and W Douglas Blvd
1740013,19-07-2020,Illinois,Cook,11300 block of South Carpenter St
1738635,18-07-2020,Illinois,Cook,1600 block of S Keeler Ave
1733188,12-07-2020,Illinois,Cook,700 block of W 66th Pl
1732229,12-07-2020,Illinois,Cook,1100 block of N Lawndale Ave
1727567,06-07-2020,Illinois,Cook,1305 W 76th St
1725883,05-07-2020,Illinois,Cook,3700 block of W Jackson Blvd
1725145,05-07-2020,Illinois,Cook,1500 block of S Millard Ave
1725098,04-07-2020,Illinois,Cook,8300 block of S Kingston Ave
1725081,04-07-2020,Illinois,Cook,6100 block of S Carpenter St
1720761,30-06-2020,Illinois,Cook,350 W Chicago Ave
1718966,27-06-2020,Illinois,Cook,3100 block of S Rhodes Ave
1714504,23-06-2020,Illinois,Cook,9100 block of South Ellis Ave
1712408,22-06-2020,Illinois,Cook,200 S Central Park Blvd
1712386,22-06-2020,Illinois,Cook,5200 block of S Lowe Ave
1711487,21-06-2020,Illinois,Cook,2600 block of W Potomac Ave
1708432,17-06-2020,Illinois,Cook,1323 W 76th St
1706710,15-06-2020,Illinois,Cook,W Diversey Ave
1698987,07-06-2020,Illinois,Cook,50 block of S Seeley Ave
1699667,07-06-2020,Illinois,Cook,3700 block of S State St
1695645,02-06-2020,Illinois,Cook,8404 S Colfax Ave
