Incident ID,Incident Date,State,State Code,County,City,City Or County,Address,# Killed,# Injured
2197328,26-12-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,800 block of W Clearfield St,0,4
2188843,13-12-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,3400 block of Emerald St,0,4
2183667,06-12-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1500 block of N 29th St,0,4
2177268,28-11-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1300 block of S 50th St,0,4
2166673,14-11-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,2700 block of N Howard St,0,6
2162269,08-11-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,200 block of E Louden St,0,4
2123301,23-09-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,38th St and Aspen St,0,4
2120940,20-09-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,Broad St and Chew Ave,1,5
2095087,19-08-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5100 block of Germantown Ave,1,4
2088659,11-08-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5500 Rising Sun Ave,1,4
2082957,04-08-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,3653 Germantown Ave,0,4
2065009,16-07-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,2700 block of Ruby Terrace,1,4
2059404,10-07-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,W Butler St and N 9th St,0,6
2051190,02-07-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,7700 block of Ogontz Ave,1,4
2004413,14-05-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5600 block of Market St,0,4
2002269,12-05-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5500 block of Kingsessing Ave,1,3
1999417,09-05-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,100 block of E Albanus St,2,3
1993664,02-05-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5200 block of Burton St,1,3
1962507,26-03-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1080 N Delaware Ave,0,7
1957252,20-03-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,4234 Germantown Ave,1,5
1950471,11-03-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1400 block of N 76th St,2,2
1931288,17-02-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5597 Old York Rd,0,8
1903058,15-01-2021,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5000 block of N 10th St,0,4
2466431,23-11-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1901 N 60th St,0,4
2458727,13-11-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,400 block of E Wyoming Ave,0,4
2453744,05-11-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,853 E Allegheny Ave,0,9
2448287,30-10-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,601 Spring Garden St,0,6
2437284,14-10-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,Willard St and Shelbourne St,0,4
2427999,01-10-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5000 block of Frankford Ave,0,4
2425199,27-09-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,6498 Ridge Ave,1,4
2406852,05-09-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,W Russell St and N 8th St,2,4
2396124,23-08-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,N 60th St and Race St,2,2
2391042,17-08-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,2800 block of Bonsal St,0,4
2389775,16-08-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5700 Haverford Ave,0,5
2385789,12-08-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5300 block of Charles St,1,3
2361490,16-07-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1300 block of E Luzerne St,0,4
2359229,14-07-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1901 Spring Garden St,0,4
2358938,13-07-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,Wyalusing Ave and N Creighton St,0,4
2344201,29-06-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1100 block of E Price St,0,4
2338874,24-06-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,S Bucknell St and Oakford St,2,2
2321266,04-06-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,200 block of South St,3,11
2315903,30-05-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,N Delaware Ave and E Tioga St,2,2
2312678,25-05-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,3500 block of Fairmount Ave,0,4
2306277,18-05-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1500 block of Bouvier St,0,5
2298519,10-05-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,Allegheny Ave and G St,0,4
2281171,17-04-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,2800 block of Orkney St,0,4
2272394,06-04-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,Griscom St and Arrott St,1,4
2236155,17-02-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,164 W Chelten Ave,0,4
2201629,01-01-2022,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1600 block of Cecil B Moore Ave,1,4
2583589,28-04-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,5900 block of Palmetto St,3,1
2566162,06-04-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,3700 block of N Carlisle St,0,4
2564607,04-04-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,3400 block of Rorer St,1,4
2554779,26-03-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,1900 block of N 19th St,2,2
2532658,23-02-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,2003-05 N 31st St,0,7
2513527,28-01-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,Knorr St and Loretto Ave,0,4
2499381,09-01-2023,Pennsylvania,PA,Philadelphia,Philadelphia,Philadelphia,3300 block of Guilford St,3,1
198064,26-09-2014,South Carolina,SC,Florence,Florence,Florence,650 Turner Rd,1,4
1223865,03-10-2018,South Carolina,SC,Florence,Florence,Florence,932 Ashton Dr,2,6
1856338,18-11-2020,South Carolina,SC,Florence,Florence,Florence,500 block of Gaillard St,0,4
2148921,23-10-2021,South Carolina,SC,Florence,Florence,Florence,811 S Irby St,0,6
194945,21-09-2014,Ohio,OH,Columbiana,East Liverpool,East Liverpool,440 First St,0,4
193960,20-09-2014,Mississippi,MS,Panola,Batesville,Batesville,8297 Curtis Rd,2,2
192851,18-09-2014,Florida,FL,Gilchrist,Bell,Bell,2550 NW 29th Terrace,8,0
190874,14-09-2014,Texas,TX,Nueces,Flour Bluff,Flour Bluff,229 Naval Air Station Drive,3,1
2172621,14-09-2014,Texas,TX,Nueces,Corpus Christi,Corpus Christi,229 NAS Dr,3,1
588918,26-06-2016,Texas,TX,Nueces,Corpus Christi,Corpus Christi,Baldwin Blvd  and Lamar,0,4
1713493,21-06-2020,Texas,TX,Nueces,Corpus Christi,Corpus Christi,5802 Everhart Rd,1,3
2518860,06-02-2023,Texas,TX,Nueces,Corpus Christi,Corpus Christi,2700 block of Persimmon St,1,4
190599,14-09-2014,Alaska,AK,Anchorage,Anchorage,Anchorage,225 E Fifth,0,6
1816799,07-10-2020,Alaska,AK,Anchorage,Anchorage,Anchorage,200 block of McCarrey St,1,4
1656373,08-04-2020,Alaska,AK,Anchorage,Anchorage,Anchorage,10600 block of Elmore Rd,0,4
2039457,19-06-2021,Alaska,AK,Anchorage,Anchorage,Anchorage,E 3rd Ave and Gambell St,1,4
188332,06-09-2014,Florida,FL,Orange,Orlando,Orlando,2015 Orange Blossom Trail,0,4
399883,22-08-2015,Florida,FL,Orange,Orlando,Orlando,FL-408 and N Pine Hills Rd,0,4
386937,01-08-2015,Florida,FL,Orange,Orlando,Orlando,5801 Shenandoah Way,0,4
300660,01-03-2015,Florida,FL,Orange,Orlando,Orlando,4900 block of Steyr St,0,4
699316,13-11-2016,Florida,FL,Orange,Orlando,Orlando,Conley Street and South Ivey Lane,0,4
657136,17-09-2016,Florida,FL,Orange,Orlando,Orlando,3918 Columbia St,1,6
577157,12-06-2016,Florida,FL,Orange,Orlando,Orlando,1912 S Orange Ave,50,53
541987,16-04-2016,Florida,FL,Orange,Orlando,Orlando,1100 block of Conley Street,2,4
508510,20-02-2016,Florida,FL,Orange,Orlando,Orlando,446 S Parramore Ave,0,4
501233,07-02-2016,Florida,FL,Orange,Orlando,Orlando,7432 Universal Blvd,2,10
859875,05-06-2017,Florida,FL,Orange,Orlando,Orlando,2427 Forsyth Rd,6,0
1220912,29-09-2018,Florida,FL,Orange,Orlando,Orlando,1700 block of 24th St,1,4
1159820,09-07-2018,Florida,FL,Orange,Orlando,Orlando,Southland Blvd and Orange Blossom Trail,1,4
1138324,11-06-2018,Florida,FL,Orange,Orlando,Orlando,4932 Eaglesmere Dr,6,0
1032393,21-01-2018,Florida,FL,Orange,Orlando,Orlando,3101 Willow Bend Blvd,0,4
1825525,16-10-2020,Florida,FL,Orange,Orlando,Orlando,2000 block of N Forsyth Rd,3,1
1666327,25-04-2020,Florida,FL,Orange,Orlando,Orlando,Elese St and Deerock Dr,1,4
2187077,10-12-2021,Florida,FL,Orange,Orlando,Orlando,Jefferson St and Garden Ave,0,5
2156175,01-11-2021,Florida,FL,Orange,Orlando,Orlando,N Orange Ave and Wall St,0,4
2112450,10-09-2021,Florida,FL,Orange,Orlando,Orlando,5526 S Orange Blossom Trl,0,4
1951681,13-03-2021,Florida,FL,Orange,Orlando,Orlando,200 block of Ring Rd,1,3
2452673,04-11-2022,Florida,FL,Orange,Orlando,Orlando,10145 Myers Dr,4,2
2448015,29-10-2022,Florida,FL,Orange,Orlando,Orlando,8204 Crystal Clear Ln,0,6
2377338,02-08-2022,Florida,FL,Orange,Orlando,Orlando,9873 Lake District Ln,5,0
2374430,31-07-2022,Florida,FL,Orange,Orlando,Orlando,Wall St and S Orange Ave,0,7
2568150,09-04-2023,Florida,FL,Orange,Orlando,Orlando,5344 Lescot Ln,3,2
2531512,22-02-2023,Florida,FL,Orange,Orlando,Orlando,6100 block of Hialeah St,3,2
186488,06-09-2014,Georgia,GA,Bibb,Macon,Macon,576 Poplar Street,0,5
1143081,17-06-2018,Georgia,GA,Bibb,Macon,Macon,325 Edgewood Ln,1,3
1412430,01-06-2019,Georgia,GA,Bibb,Macon,Macon,Suzanne Dr and Robinson Dr,2,4
1862947,27-11-2020,Georgia,GA,Bibb,Macon,Macon,425 Cherry St,1,5
1649473,31-03-2020,Georgia,GA,Bibb,Macon,Macon,571 Moreland Ave,3,1
2072761,24-07-2021,Georgia,GA,Bibb,Macon,Macon,Cherry St and Martin Luther King Jr Blvd,2,3
2475546,06-12-2022,Georgia,GA,Bibb,Macon,Macon,159 Steven Dr,3,1
2370760,27-07-2022,Georgia,GA,Bibb,Macon,Macon,624 Forest Hill Rd,2,2
2321500,04-06-2022,Georgia,GA,Bibb,Macon,Macon,300 Block of Jones Ave,2,2
185393,04-09-2014,Michigan,MI,Genesee,Flint,Flint,2400 block of Martin Luther King Boulevard,0,5
345749,24-05-2015,Michigan,MI,Genesee,Flint,Flint,W. 12th Street and Hammerberg Road.,0,7
835961,04-05-2017,Michigan,MI,Genesee,Flint,Flint,600 block of Copeman Boulevard,1,3
745236,07-01-2017,Michigan,MI,Genesee,Flint,Flint,2500 block of Churchill Ave,1,3
1099516,24-04-2018,Michigan,MI,Genesee,Flint,Flint,2200 block of Ave A,0,4
1441565,07-07-2019,Michigan,MI,Genesee,Flint,Flint,Clio Rd and Myrtle St,0,6
1746441,26-07-2020,Michigan,MI,Genesee,Flint,Flint,4462 Corunna Rd,1,3
1746582,25-07-2020,Michigan,MI,Genesee,Flint,Flint,4813 Clio Rd,0,6
1687097,23-05-2020,Michigan,MI,Genesee,Flint,Flint,4100 block of Minerva St,1,3
2095800,20-08-2021,Michigan,MI,Genesee,Flint,Flint,2905 Saginaw St,1,3
2086236,09-08-2021,Michigan,MI,Genesee,Flint,Flint,3201 Hammerberg Rd,2,4
1914942,28-01-2021,Michigan,MI,Genesee,Flint,Flint,1900 block of Tebo St,1,4
185196,02-09-2014,Mississippi,MS,Hinds,Jackson,Jackson,3622 Medgar Evers Boulevard,2,3
95146,11-01-2014,Mississippi,MS,Hinds,Jackson,Jackson,3430 W. Capitol Street,0,4
688429,28-10-2016,Mississippi,MS,Hinds,Jackson,Jackson,200 block of Lorenz Blvd,0,6
771826,09-02-2017,Mississippi,MS,Hinds,Jackson,Jackson,3150 Robinson Road,4,0
1381771,27-04-2019,Mississippi,MS,Hinds,Jackson,Jackson,700 block of Monterey St,1,3
1877122,10-12-2020,Mississippi,MS,Hinds,Jackson,Jackson,1805 Hospital Dr,0,5
1760207,09-08-2020,Mississippi,MS,Hinds,Jackson,Jackson,3600 block of Cromwell St,0,4
1724219,04-07-2020,Mississippi,MS,Hinds,Jackson,Jackson,6340 Ridgewood Ct Dr,1,3
1687381,23-05-2020,Mississippi,MS,Hinds,Jackson,Jackson,2300 block of Oakhurst Dr,1,4
1659966,15-04-2020,Mississippi,MS,Hinds,Jackson,Jackson,1200 block of Wood Village Dr,1,3
2143605,17-10-2021,Mississippi,MS,Hinds,Jackson,Jackson,3243 Medgar Evers Blvd,3,3
2358053,11-07-2022,Mississippi,MS,Hinds,Jackson,Jackson,Fairway St and Suncrest Dr,0,4
2291470,30-04-2022,Mississippi,MS,Hinds,Jackson,Jackson,1207 Mississippi Street,1,5
2205024,04-01-2022,Mississippi,MS,Hinds,Jackson,Jackson,3207 W Capitol St,1,3
184507,02-09-2014,California,CA,San Bernardino,Highland,Highland,25000 block of Fifth Street ,0,5
2161078,06-11-2021,California,CA,San Bernardino,Highland,Highland,26998 3rd St,0,4
2308017,20-05-2022,California,CA,San Bernardino,Highland,Highland,3606 Highland Ave,1,8
183432,31-08-2014,California,CA,Alameda,Livermore,Livermore,200 block of South Q Street ,0,5
182974,29-08-2014,Florida,FL,Hernando,Brooksville,Brooksville,820 Peach St,3,1
180007,24-08-2014,California,CA,Los Angeles,San Fernando,San Fernando,1400 block of Celis Street,4,5
180580,24-08-2014,Georgia,GA,Richmond,Augusta,Augusta,1013 Carrie Street,1,3
1348844,17-03-2019,Georgia,GA,Richmond,Augusta,Augusta,900 block of Broad St,0,4
2118451,17-09-2021,Georgia,GA,Richmond,Augusta,Augusta,519 Broad St,0,4
2003383,13-05-2021,Georgia,GA,Richmond,Augusta,Augusta,201 E Telfair St,2,2
2223019,30-01-2022,Georgia,GA,Richmond,Augusta,Augusta,2623 Deans Bridge Rd,1,3
178006,18-08-2014,Louisiana,LA,St. Martin,Saint Martinville,Saint Martinville,Main and Hyacinth streets,0,4
177770,17-08-2014,California,CA,San Mateo,East Palo Alto,East Palo Alto,Purdue Street and Georgetown Avenue,1,3
175943,17-08-2014,Massachusetts,MA,Suffolk,Boston,Boston,Edinboro Street,0,4
283115,23-01-2015,Massachusetts,MA,Suffolk,Boston,Boston,954 Parker Street,0,6
275986,08-01-2015,Massachusetts,MA,Suffolk,Boston,Boston,104 Harrishof Street,1,3
634889,21-08-2016,Massachusetts,MA,Suffolk,Boston,Boston,Westview and Stratton Street,0,4
574753,08-06-2016,Massachusetts,MA,Suffolk,Boston,Boston,66 Washington St,1,3
1004454,09-12-2017,Massachusetts,MA,Suffolk,Boston,Boston,Proctor St,0,4
1136928,09-06-2018,Massachusetts,MA,Suffolk,Boston,Boston,14 Copeland St,0,4
1440510,05-07-2019,Massachusetts,MA,Suffolk,Boston,Boston,Maple St,0,6
1384553,01-05-2019,Massachusetts,MA,Suffolk,Boston,Boston,32 Windermere Rd,1,3
1831995,22-10-2020,Massachusetts,MA,Suffolk,Boston,Boston,Columbia Rd and Stanwood St,0,4
1721669,30-06-2020,Massachusetts,MA,Suffolk,Boston,Boston,14 Circuit St,1,3
1690369,27-05-2020,Massachusetts,MA,Suffolk,Boston,Boston,5 Ames St,1,4
2086148,09-08-2021,Massachusetts,MA,Suffolk,Boston,Boston,27 Irma St,1,5
2065533,15-07-2021,Massachusetts,MA,Suffolk,Boston,Boston,265 Centre St,0,4
2058950,10-07-2021,Massachusetts,MA,Suffolk,Boston,Boston,34 Cameron St,0,4
2358329,12-07-2022,Massachusetts,MA,Suffolk,Boston,Boston,39 Warren St,0,4
2348163,04-07-2022,Massachusetts,MA,Suffolk,Boston,Boston,Dorchester Ave and Bailey St,0,4
175839,17-08-2014,Nevada,NV,Clark,Las Vegas,Las Vegas,Owens Avenue and H Street,0,4
161063,20-07-2014,Nevada,NV,Clark,Las Vegas,Las Vegas,3400 block of N Rancho Dr,1,3
107403,15-02-2014,Nevada,NV,Clark,Las Vegas,Las Vegas,Sahara and Maryland ,0,5
409101,05-09-2015,Nevada,NV,Clark,Las Vegas,Las Vegas,5000 block of Hollywood Boulevard,1,3
592207,29-06-2016,Nevada,NV,Clark,Las Vegas,Las Vegas,6100 block of West Lake Mead Boulevard,5,0
567788,29-05-2016,Nevada,NV,Clark,Las Vegas,Las Vegas,200 block of N 3rd St,0,4
546581,23-04-2016,Nevada,NV,Clark,Las Vegas,Las Vegas,1650 South Hollywood Boulevard,1,3
1015666,27-12-2017,Nevada,NV,Clark,Las Vegas,Las Vegas,3750 E Bonanza Rd,2,2
946496,01-10-2017,Nevada,NV,Clark,Las Vegas,Las Vegas,3950 Las Vegas Blvd S,59,441
1282704,22-12-2018,Nevada,NV,Clark,Las Vegas,Las Vegas,3528 S Maryland Pkwy,0,4
1233563,14-10-2018,Nevada,NV,Clark,Las Vegas,Las Vegas,2815 W Lake Mead Blvd,3,1
1231385,12-10-2018,Nevada,NV,Clark,Las Vegas,Las Vegas,6500 block of W Charleston Blvd,0,4
1179810,04-08-2018,Nevada,NV,Clark,Las Vegas,Las Vegas,3400 block of Coran Ln,0,6
1348793,17-03-2019,Nevada,NV,Clark,Las Vegas,Las Vegas,600 E Fremont St,0,4
1780228,29-08-2020,Nevada,NV,Clark,Las Vegas,Las Vegas,777 E Twain Ave,2,2
2153285,28-10-2021,Nevada,NV,Clark,Las Vegas,Las Vegas,3900 block of E Cheyenne Ave,0,4
2102991,29-08-2021,Nevada,NV,Clark,Las Vegas,Las Vegas,1750 S Rainbow Blvd,1,3
2089972,13-08-2021,Nevada,NV,Clark,Las Vegas,Las Vegas,2601 E Sunset Rd,1,6
1910619,24-01-2021,Nevada,NV,Clark,Las Vegas,Las Vegas,W Wilson Ave and H St,0,5
2417863,18-09-2022,Nevada,NV,Clark,Las Vegas,Las Vegas,4800 block of Holt Ave,0,5
2246387,03-03-2022,Nevada,NV,Clark,Las Vegas,Las Vegas,4055 S University Center Dr,1,6
2242153,26-02-2022,Nevada,NV,Clark,Las Vegas,Las Vegas,953 E Sahara Ave,1,14
175788,16-08-2014,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,122 Pierpont Avenue,0,6
2026713,06-06-2021,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,1354 N General Dr,1,4
175779,16-08-2014,New Jersey,NJ,Union,Plainfield,Plainfield,West 3rd Street and Monroe Avenue,1,3
1800188,19-09-2020,New Jersey,NJ,Union,Plainfield,Plainfield,523 W 3rd St,0,4
174544,13-08-2014,Tennessee,TN,Montgomery,Clarksville,Clarksville,Treeland Drive,0,4
311922,23-03-2015,Tennessee,TN,Montgomery,Clarksville,Clarksville,900 block of Carpenter Street,1,4
281663,20-01-2015,Tennessee,TN,Montgomery,Clarksville,Clarksville,321 Lansinger Lane,1,3
604175,16-07-2016,Tennessee,TN,Montgomery,Clarksville,Clarksville,1348 College Street,0,6
1813306,03-10-2020,Tennessee,TN,Montgomery,Clarksville,Clarksville,100 block of Tiny Town Rd,0,5
173369,12-08-2014,New York,NY,Erie,Buffalo,Buffalo,Oakmont Ave,1,3
155755,06-07-2014,New York,NY,Erie,Buffalo,Buffalo,100 block of Erb Street,0,4
353536,06-06-2015,New York,NY,Erie,Buffalo,Buffalo,100 block of Warren Avenue,1,4
334681,04-05-2015,New York,NY,Erie,Buffalo,Buffalo,100 block of Roosevelt Avenue,1,3
980004,03-11-2017,New York,NY,Erie,Buffalo,Buffalo,147 Roosevelt Ave,0,4
901083,29-07-2017,New York,NY,Erie,Buffalo,Buffalo,200 block of Carl St,1,4
1154558,02-07-2018,New York,NY,Erie,Buffalo,Buffalo,Grape St,2,2
1141745,14-06-2018,New York,NY,Erie,Buffalo,Buffalo,Marigold Ave,1,4
1132050,02-06-2018,New York,NY,Erie,Buffalo,Buffalo,Strauss Street,0,5
1582197,29-12-2019,New York,NY,Erie,Buffalo,Buffalo,50 block of Henrietta Ave,1,3
1418548,09-06-2019,New York,NY,Erie,Buffalo,Buffalo,2081 Niagara St,0,4
1800026,19-09-2020,New York,NY,Erie,Buffalo,Buffalo,Glenwood Ave and Jefferson Ave,1,4
1779981,30-08-2020,New York,NY,Erie,Buffalo,Buffalo,500 block of Fillmore Ave,1,4
1711747,21-06-2020,New York,NY,Erie,Buffalo,Buffalo,W Ferry St and Niagara St,0,4
2198071,26-12-2021,New York,NY,Erie,Buffalo,Buffalo,1300 block of Jefferson Ave,0,4
2055252,05-07-2021,New York,NY,Erie,Buffalo,Buffalo,50 block of Donovan Dr,1,3
2043465,23-06-2021,New York,NY,Erie,Buffalo,Buffalo,114 Hickory St,0,4
2454281,05-11-2022,New York,NY,Erie,Buffalo,Buffalo,30 E Amherst St,0,4
2301751,14-05-2022,New York,NY,Erie,Buffalo,Buffalo,1275 Jefferson Ave,10,3
2269429,03-04-2022,New York,NY,Erie,Buffalo,Buffalo,400 block of Genesee St,0,4
2525634,14-02-2023,New York,NY,Erie,Buffalo,Buffalo,Crossman Ave and Heminway St,0,5
173628,12-08-2014,Georgia,GA,Bartow,Cartersville,Cartersville,Brent Cir,2,3
172205,10-08-2014,District of Columbia,DC,District of Columbia,Washington,Washington,50 block of N St SW,0,6
173786,08-08-2014,District of Columbia,DC,District of Columbia,Washington,Washington,2nd St NE and Todd Pl NE,0,4
159291,13-07-2014,District of Columbia,DC,District of Columbia,Washington,Washington,1700 block of Lincoln Rd NE,0,4
149954,21-06-2014,District of Columbia,DC,District of Columbia,Washington,Washington,Florida Ave NW and U St NW,0,4
136163,17-05-2014,District of Columbia,DC,District of Columbia,Washington,Washington,2200 block of Adams Pl NE,0,5
156828,14-04-2014,District of Columbia,DC,District of Columbia,Washington,Washington,1909 19th St SE,0,4
436240,25-10-2015,District of Columbia,DC,District of Columbia,Washington,Washington,4300 block of Wheeler Road SE,0,5
376823,17-07-2015,District of Columbia,DC,District of Columbia,Washington,Washington,600 block of Edgewood St NE,1,3
368867,04-07-2015,District of Columbia,DC,District of Columbia,Washington,Washington,2600 block of Douglass Pl SE,1,3
657634,17-09-2016,District of Columbia,DC,District of Columbia,Washington,Washington,2600 block of Birney Pl SE,2,7
601512,11-07-2016,District of Columbia,DC,District of Columbia,Washington,Washington,5100 block of Call Pl SE,0,4
574850,08-06-2016,District of Columbia,DC,District of Columbia,Washington,Washington,1300 North Capitol St NW,0,4
499422,03-02-2016,District of Columbia,DC,District of Columbia,Washington,Washington,1500 block of Butler St SE,0,4
481849,08-01-2016,District of Columbia,DC,District of Columbia,Washington,Washington,1700 E Capitol St NE,0,4
906126,03-08-2017,District of Columbia,DC,District of Columbia,Washington,Washington,3426 18th St NE,1,3
876010,25-06-2017,District of Columbia,DC,District of Columbia,Washington,Washington,5900 block of Southern Ave SE,0,4
870222,18-06-2017,District of Columbia,DC,District of Columbia,Washington,Washington,3100 block of Buena Vista Terrace SE,0,4
853119,27-05-2017,District of Columbia,DC,District of Columbia,Washington,Washington,100 block of Q St NW,1,7
765153,31-01-2017,District of Columbia,DC,District of Columbia,Washington,Washington,2900 block of Martin Luther King Jr Ave SE,0,4
1215739,21-09-2018,District of Columbia,DC,District of Columbia,Washington,Washington,1800 block of Benning Rd NE,0,4
1165183,16-07-2018,District of Columbia,DC,District of Columbia,Washington,Washington,300 block of 53rd St NE,1,4
1154998,03-07-2018,District of Columbia,DC,District of Columbia,Washington,Washington,1700 block of Benning Rd NE,0,4
1103465,30-04-2018,District of Columbia,DC,District of Columbia,Washington,Washington,3600 block of New York Ave NE,0,4
1035803,25-01-2018,District of Columbia,DC,District of Columbia,Washington,Washington,1600 block of Kenilworth Ave NE,0,4
