Incident ID,Incident Date,City,City Or County
2492611,01-01-2023,Durham,Durham
395718,16-08-2015,Bennettsville,Bennettsville
590233,26-06-2016,Bennettsville,Bennettsville
2368110,24-07-2022,Bennettsville,Bennettsville
395549,15-08-2015,Orangeburg,Orangeburg
391263,09-08-2015,Forest,Forest
390914,08-08-2015,Gastonia,Gastonia
1850693,12-11-2020,Gastonia,Gastonia
1692496,30-05-2020,Gastonia,Gastonia
390774,08-08-2015,Blytheville,Blytheville
1719645,27-06-2020,Blytheville,Blytheville
390050,07-08-2015,Barre,Barre
389057,06-08-2015,Columbia,Columbia
934036,16-09-2017,Columbia,Columbia
769511,07-02-2017,Columbia,Columbia
1485340,22-08-2019,Columbia,Columbia
1289877,01-01-2019,Columbia,Columbia
2080733,02-08-2021,Columbia,Columbia
2280204,16-04-2022,Columbia,Columbia
2252792,13-03-2022,Columbia,Columbia
2584240,29-04-2023,Columbia,Columbia
381433,25-07-2015,Hopewell,Hopewell
2339866,24-06-2022,Hopewell,Hopewell
380162,23-07-2015,Lafayette,Lafayette
517895,07-03-2016,Lafayette,Lafayette
1012704,21-12-2017,Lafayette,Lafayette
1824979,15-10-2020,Lafayette,Lafayette
1704873,14-06-2020,Lafayette,Lafayette
2196827,25-12-2021,Lafayette,Lafayette
2291712,01-05-2022,Lafayette,Lafayette
2584808,30-04-2023,Lafayette,Lafayette
379166,22-07-2015,Suwanee,Suwanee
378452,21-07-2015,Miami Gardens,Miami Gardens
359215,16-06-2015,Miami Gardens,Miami Gardens
687375,28-10-2016,Miami Gardens,Miami Gardens
1750548,30-07-2020,Miami Gardens,Miami Gardens
2496391,05-01-2023,Miami Gardens,Miami Gardens
2497601,01-01-2023,Miami Gardens,Miami Gardens
377878,20-07-2015,Bronx,Bronx
357701,13-06-2015,Bronx,Bronx
334047,03-05-2015,Bronx,Bronx
640677,28-08-2016,Bronx,Bronx
907555,06-08-2017,Bronx,Bronx
907546,06-08-2017,Bronx,Bronx
879412,30-06-2017,Bronx,Bronx
1190035,18-08-2018,Bronx,Bronx
1139320,12-06-2018,Bronx,Bronx
1559257,27-11-2019,Bronx,Bronx
1754363,03-08-2020,Bronx,Bronx
1710537,20-06-2020,Bronx,Bronx
1711134,20-06-2020,Bronx,Bronx
1704217,12-06-2020,Bronx,Bronx
2169494,17-11-2021,Bronx,Bronx
2119470,18-09-2021,Bronx,Bronx
2108560,05-09-2021,Bronx,Bronx
2044701,25-06-2021,Bronx,Bronx
2005196,15-05-2021,Bronx,Bronx
2489614,28-12-2022,Bronx,Bronx
2479678,12-12-2022,Bronx,Bronx
2475554,06-12-2022,Bronx,Bronx
2411007,09-09-2022,Bronx,Bronx
2277011,12-04-2022,Bronx,Bronx
2571130,13-04-2023,Bronx,Bronx
2522557,10-02-2023,Bronx,Bronx
377189,19-07-2015,Suffolk,Suffolk
912375,13-08-2017,Suffolk,Suffolk
1467157,02-08-2019,Suffolk,Suffolk
377047,19-07-2015,Louisville,Louisville
369410,04-07-2015,Louisville,Louisville
318221,05-04-2015,Louisville,Louisville
709370,24-11-2016,Louisville,Louisville
585615,21-06-2016,Louisville,Louisville
1006150,12-12-2017,Louisville,Louisville
974051,27-10-2017,Louisville,Louisville
925809,02-09-2017,Louisville,Louisville
855113,29-05-2017,Louisville,Louisville
825111,20-04-2017,Louisville,Louisville
797553,19-03-2017,Louisville,Louisville
1071427,17-03-2018,Louisville,Louisville
1423330,16-06-2019,Louisville,Louisville
1375235,18-04-2019,Louisville,Louisville
1746282,26-07-2020,Louisville,Louisville
1734064,13-07-2020,Louisville,Louisville
1704862,14-06-2020,Louisville,Louisville
1691221,28-05-2020,Louisville,Louisville
1651742,03-04-2020,Louisville,Louisville
2155369,31-10-2021,Louisville,Louisville
2033605,13-06-2021,Louisville,Louisville
2431842,06-10-2022,Louisville,Louisville
2327991,11-06-2022,Louisville,Louisville
2247842,06-03-2022,Louisville,Louisville
2573266,15-04-2023,Louisville,Louisville
2568184,10-04-2023,Louisville,Louisville
390936,18-07-2015,Santa Paula,Santa Paula
376702,18-07-2015,Salem,Salem
377423,18-07-2015,Baton Rouge,Baton Rouge
604762,17-07-2016,Baton Rouge,Baton Rouge
597366,07-07-2016,Baton Rouge,Baton Rouge
549507,27-04-2016,Baton Rouge,Baton Rouge
896889,23-07-2017,Baton Rouge,Baton Rouge
1256435,14-11-2018,Baton Rouge,Baton Rouge
1540280,02-11-2019,Baton Rouge,Baton Rouge
1435028,29-06-2019,Baton Rouge,Baton Rouge
1319325,04-02-2019,Baton Rouge,Baton Rouge
1732485,12-07-2020,Baton Rouge,Baton Rouge
1724887,04-07-2020,Baton Rouge,Baton Rouge
1676515,10-05-2020,Baton Rouge,Baton Rouge
2172657,21-11-2021,Baton Rouge,Baton Rouge
2039346,19-06-2021,Baton Rouge,Baton Rouge
1939789,26-02-2021,Baton Rouge,Baton Rouge
1932479,18-02-2021,Baton Rouge,Baton Rouge
2442008,21-10-2022,Baton Rouge,Baton Rouge
2293603,03-05-2022,Baton Rouge,Baton Rouge
2275242,10-04-2022,Baton Rouge,Baton Rouge
2241857,25-02-2022,Baton Rouge,Baton Rouge
2508370,22-01-2023,Baton Rouge,Baton Rouge
374630,15-07-2015,Holly Hill,Holly Hill
373993,13-07-2015,Norwalk,Norwalk
373095,12-07-2015,River Forest,River Forest
373063,12-07-2015,Jersey City,Jersey City
338034,10-05-2015,Jersey City,Jersey City
652759,11-09-2016,Jersey City,Jersey City
881700,02-07-2017,Jersey City,Jersey City
1242443,26-10-2018,Jersey City,Jersey City
1153471,30-06-2018,Jersey City,Jersey City
1568230,10-12-2019,Jersey City,Jersey City
1434893,28-06-2019,Jersey City,Jersey City
1710680,20-06-2020,Jersey City,Jersey City
2011482,21-05-2021,Jersey City,Jersey City
2458086,11-11-2022,Jersey City,Jersey City
2344008,29-06-2022,Jersey City,Jersey City
369196,05-07-2015,East Orange,East Orange
368987,04-07-2015,Pittsfield,Pittsfield
368995,04-07-2015,Syracuse,Syracuse
287529,01-02-2015,Syracuse,Syracuse
940644,24-09-2017,Syracuse,Syracuse
1214298,20-09-2018,Syracuse,Syracuse
1711285,20-06-2020,Syracuse,Syracuse
2107168,03-09-2021,Syracuse,Syracuse
2280017,16-04-2022,Syracuse,Syracuse
369127,04-07-2015,San Antonio,San Antonio
281039,19-01-2015,San Antonio,San Antonio
699332,13-11-2016,San Antonio,San Antonio
693438,05-11-2016,San Antonio,San Antonio
688592,30-10-2016,San Antonio,San Antonio
667984,02-10-2016,San Antonio,San Antonio
518266,08-03-2016,San Antonio,San Antonio
815227,09-04-2017,San Antonio,San Antonio
1202134,02-09-2018,San Antonio,San Antonio
1151527,27-06-2018,San Antonio,San Antonio
1052372,18-02-2018,San Antonio,San Antonio
1575175,18-12-2019,San Antonio,San Antonio
1449602,16-07-2019,San Antonio,San Antonio
1425161,17-06-2019,San Antonio,San Antonio
1321093,05-02-2019,San Antonio,San Antonio
1835030,25-10-2020,San Antonio,San Antonio
1780266,30-08-2020,San Antonio,San Antonio
1703985,12-06-2020,San Antonio,San Antonio
1644111,23-03-2020,San Antonio,San Antonio
1600522,19-01-2020,San Antonio,San Antonio
2175329,25-11-2021,San Antonio,San Antonio
2157206,01-11-2021,San Antonio,San Antonio
2131406,02-10-2021,San Antonio,San Antonio
2091597,15-08-2021,San Antonio,San Antonio
2019155,29-05-2021,San Antonio,San Antonio
1964030,28-03-2021,San Antonio,San Antonio
2472924,01-12-2022,San Antonio,San Antonio
2340473,26-06-2022,San Antonio,San Antonio
2334359,18-06-2022,San Antonio,San Antonio
2289610,27-04-2022,San Antonio,San Antonio
2241299,24-02-2022,San Antonio,San Antonio
2214306,17-01-2022,San Antonio,San Antonio
2202727,02-01-2022,San Antonio,San Antonio
366046,29-06-2015,Opa Locka,Opa Locka
367099,28-06-2015,Venice,Venice
365399,28-06-2015,Harrington,Harrington
364872,27-06-2015,Taunton,Taunton
363418,24-06-2015,New York,New York (Manhattan)
287031,01-02-2015,New York,New York (Manhattan)
688841,30-10-2016,New York,New York (Manhattan)
546258,23-04-2016,New York,New York (Manhattan)
875322,24-06-2017,New York,New York (Manhattan)
853032,27-05-2017,New York,New York (Manhattan)
1764619,14-08-2020,New York,New York (Manhattan)
1725167,05-07-2020,New York,New York (Manhattan)
2167778,15-11-2021,New York,New York (Manhattan)
2126747,27-09-2021,New York,New York (Manhattan)
2426137,27-09-2022,New York,New York (Manhattan)
2335052,20-06-2022,New York,New York (Manhattan)
360895,20-06-2015,Morven,Morven
361014,19-06-2015,Woonsocket,Woonsocket
359830,17-06-2015,Charleston,Charleston
296327,22-02-2015,Charleston,Charleston
1681602,17-05-2020,Charleston,Charleston
2076889,28-07-2021,Charleston,Charleston
2000132,09-05-2021,Charleston,Charleston
2448372,30-10-2022,Charleston,Charleston
2406123,04-09-2022,Charleston,Charleston
2317016,30-05-2022,Charleston,Charleston
357597,14-06-2015,Camden,Camden
1080442,29-03-2018,Camden,Camden
1347974,16-03-2019,Camden,Camden
357732,13-06-2015,Fayetteville,Fayetteville
357770,13-06-2015,Milledgeville,Milledgeville
2361654,17-07-2022,Milledgeville,Milledgeville
357220,12-06-2015,Allapattah,Allapattah
356065,11-06-2015,Bridgeport,Bridgeport
699303,12-11-2016,Bridgeport,Bridgeport
634787,21-08-2016,Bridgeport,Bridgeport
1059559,27-02-2018,Bridgeport,Bridgeport
1882214,20-12-2020,Bridgeport,Bridgeport
1716944,25-06-2020,Bridgeport,Bridgeport
1606554,27-01-2020,Bridgeport,Bridgeport
353854,07-06-2015,Deer Lodge,Deer Lodge
353382,05-06-2015,Davenport,Davenport
1725802,05-07-2020,Davenport,Davenport
1721964,30-06-2020,Davenport,Davenport
2078540,29-07-2021,Davenport,Davenport
351936,03-06-2015,Wyandanch,Wyandanch
914819,16-08-2017,Wyandanch,Wyandanch
1704415,13-06-2020,Wyandanch,Wyandanch
350182,31-05-2015,Conyers,Conyers
1543835,07-11-2019,Conyers,Conyers
350021,31-05-2015,Springdale,Springdale
349976,31-05-2015,New Haven,New Haven
1765705,15-08-2020,New Haven,New Haven
346097,25-05-2015,Decatur,Decatur
903090,31-07-2017,Decatur,Decatur
1683653,19-05-2020,Decatur,Decatur
2154422,30-10-2021,Decatur,Decatur
2374990,31-07-2022,Decatur,Decatur
345681,24-05-2015,Brockton,Brockton
1759439,08-08-2020,Brockton,Brockton
346320,24-05-2015,Montgomery,Montgomery
327341,18-04-2015,Montgomery,Montgomery
555886,06-05-2016,Montgomery,Montgomery
1139176,11-06-2018,Montgomery,Montgomery
1564524,04-12-2019,Montgomery,Montgomery
1480326,15-08-2019,Montgomery,Montgomery
1752790,01-08-2020,Montgomery,Montgomery
1677566,11-05-2020,Montgomery,Montgomery
2135536,08-10-2021,Montgomery,Montgomery
2112252,09-09-2021,Montgomery,Montgomery
2085256,07-08-2021,Montgomery,Montgomery
2077549,28-07-2021,Montgomery,Montgomery
2043834,23-06-2021,Montgomery,Montgomery
2001362,10-05-2021,Montgomery,Montgomery
1982020,18-04-2021,Montgomery,Montgomery
2207469,09-01-2022,Montgomery,Montgomery
343106,18-05-2015,Kinloch,Kinloch
341622,17-05-2015,Waco,Waco
2318046,31-05-2022,Waco,Waco
339229,12-05-2015,Tucson,Tucson
1840600,01-11-2020,Tucson,Tucson
2166750,14-11-2021,Tucson,Tucson
2066905,18-07-2021,Tucson,Tucson
2518344,05-02-2023,Tucson,Tucson
340280,12-05-2015,Capitol Heights,Capitol Heights
689020,30-10-2016,Capitol Heights,Capitol Heights
2201535,31-12-2021,Capitol Heights,Capitol Heights
2186858,09-12-2021,Capitol Heights,Capitol Heights
2405859,03-09-2022,Capitol Heights,Capitol Heights
2539165,05-03-2023,Capitol Heights,Capitol Heights
333750,03-05-2015,Menasha,Menasha
330750,27-04-2015,Gila Bend,Gila Bend
329463,25-04-2015,Trenton,Trenton
567673,29-05-2016,Trenton,Trenton
520290,11-03-2016,Trenton,Trenton
893712,18-07-2017,Trenton,Trenton
840339,10-05-2017,Trenton,Trenton
1202437,02-09-2018,Trenton,Trenton
1142789,17-06-2018,Trenton,Trenton
1407189,27-05-2019,Trenton,Trenton
1404417,25-05-2019,Trenton,Trenton
1859110,22-11-2020,Trenton,Trenton
2090924,14-08-2021,Trenton,Trenton
2577693,20-04-2023,Trenton,Trenton
2570823,12-04-2023,Trenton,Trenton
2551596,21-03-2023,Trenton,Trenton
329322,25-04-2015,Gates,Gates
326792,21-04-2015,Killeen,Killeen
296215,22-02-2015,Killeen,Killeen
2142402,16-10-2021,Killeen,Killeen
325862,19-04-2015,Richmond,Richmond
893690,19-07-2017,Richmond,Richmond
868042,15-06-2017,Richmond,Richmond
1195537,25-08-2018,Richmond,Richmond
1162785,13-07-2018,Richmond,Richmond
1579856,25-12-2019,Richmond,Richmond
1475361,10-08-2019,Richmond,Richmond
1773996,24-08-2020,Richmond,Richmond
1740533,20-07-2020,Richmond,Richmond
1702276,11-06-2020,Richmond,Richmond
2165600,12-11-2021,Richmond,Richmond
2040643,20-06-2021,Richmond,Richmond
1988688,27-04-2021,Richmond,Richmond
1951738,13-03-2021,Richmond,Richmond
2462457,18-11-2022,Richmond,Richmond
2382827,08-08-2022,Richmond,Richmond
2367984,23-07-2022,Richmond,Richmond
2348167,04-07-2022,Richmond,Richmond
325445,18-04-2015,Williamsport,Williamsport
325166,18-04-2015,Lumberton,Lumberton
319808,07-04-2015,Rome,Rome
318531,05-04-2015,Benton Harbor,Benton Harbor
2316616,30-05-2022,Benton Harbor,Benton Harbor
314044,27-03-2015,Panama City Beach,Panama City Beach
313304,26-03-2015,Amarillo,Amarillo
1560645,29-11-2019,Amarillo,Amarillo
2072962,24-07-2021,Amarillo,Amarillo
1892704,01-01-2021,Amarillo,Amarillo
2303337,15-05-2022,Amarillo,Amarillo
468151,20-03-2015,Lancaster,Lancaster
308728,18-03-2015,Mesa,Mesa
849215,21-05-2017,Mesa,Mesa
1826655,16-10-2020,Mesa,Mesa
2321440,05-06-2022,Mesa,Mesa
305907,13-03-2015,Brookhaven,Brookhaven
994323,24-11-2017,Brookhaven,Brookhaven
304238,10-03-2015,Columbus,Columbus
736690,28-12-2016,Columbus,Columbus
989838,16-11-2017,Columbus,Columbus
789424,05-03-2017,Columbus,Columbus
1108879,05-05-2018,Columbus,Columbus
1572275,15-12-2019,Columbus,Columbus
2035733,14-06-2021,Columbus,Columbus
2006621,16-05-2021,Columbus,Columbus
1926742,11-02-2021,Columbus,Columbus
2528505,18-02-2023,Columbus,Columbus
2528066,17-02-2023,Columbus,Columbus
302786,08-03-2015,Seneca,Seneca
298122,26-02-2015,Tyrone,Tyrone
296121,22-02-2015,Clarkesville,Clarkesville
295502,17-02-2015,Little Rock,Little Rock
692025,02-11-2016,Little Rock,Little Rock
879953,01-07-2017,Little Rock,Little Rock
769859,07-02-2017,Little Rock,Little Rock
1257508,16-11-2018,Little Rock,Little Rock
1546155,10-11-2019,Little Rock,Little Rock
1301778,15-01-2019,Little Rock,Little Rock
1799160,18-09-2020,Little Rock,Little Rock
1786806,05-09-2020,Little Rock,Little Rock
1785593,03-09-2020,Little Rock,Little Rock
1986593,25-04-2021,Little Rock,Little Rock
2232476,12-02-2022,Little Rock,Little Rock
2555301,26-03-2023,Little Rock,Little Rock
290626,09-02-2015,New Port Richey,New Port Richey
290510,08-02-2015,Friendship,Friendship
289811,07-02-2015,Douglasville,Douglasville
2539196,04-03-2023,Douglasville,Douglasville
289146,05-02-2015,Beachwood,Beachwood (Warrensville Heights)
286810,31-01-2015,Lagrange,Lagrange
1504387,14-09-2019,Lagrange,Lagrange
285549,28-01-2015,Ellenwood,Ellenwood
282956,24-01-2015,Arverne,Arverne (Queens)
298773,13-01-2015,Portsmouth,Portsmouth
1411408,01-06-2019,Portsmouth,Portsmouth
1692102,29-05-2020,Portsmouth,Portsmouth
2191683,17-12-2021,Portsmouth,Portsmouth
2323642,07-06-2022,Portsmouth,Portsmouth
277480,11-01-2015,Lakeland,Lakeland
479613,06-01-2016,Lakeland,Lakeland
1886141,24-12-2020,Lakeland,Lakeland
2108302,05-09-2021,Lakeland,Lakeland
2514564,30-01-2023,Lakeland,Lakeland
276766,11-01-2015,San Jose,San Jose
1441427,06-07-2019,San Jose,San Jose
1429810,23-06-2019,San Jose,San Jose
1826444,16-10-2020,San Jose,San Jose
1796684,15-09-2020,San Jose,San Jose
1690439,27-05-2020,San Jose,San Jose
2015730,26-05-2021,San Jose,San Jose
276536,10-01-2015,Wichita,Wichita
516758,05-03-2016,Wichita,Wichita
1148042,23-06-2018,Wichita,Wichita
1459389,27-07-2019,Wichita,Wichita
1376883,19-04-2019,Wichita,Wichita
1711397,20-06-2020,Wichita,Wichita
2110077,07-09-2021,Wichita,Wichita
1974943,11-04-2021,Wichita,Wichita
2487517,23-12-2022,Wichita,Wichita
273535,04-01-2015,Roanoke,Roanoke
684130,25-10-2016,Roanoke,Roanoke
647865,04-09-2016,Roanoke,Roanoke
583631,19-06-2016,Roanoke,Roanoke
1837146,28-10-2020,Roanoke,Roanoke
740447,31-12-2016,Lenox,Lenox (El Dorado)
738041,30-12-2016,Mansfield,Mansfield
1842421,02-11-2020,Mansfield,Mansfield
1829132,19-10-2020,Mansfield,Mansfield
738576,30-12-2016,Wallingford,Wallingford
735947,25-12-2016,Ozark,Ozark
2254579,15-03-2022,Ozark,Ozark
733599,25-12-2016,Mount Vernon,Mount Vernon
2420406,20-09-2022,Mount Vernon,Mount Vernon
732927,24-12-2016,Madison,Madison
733176,24-12-2016,Wilson,Wilson
1793680,12-09-2020,Wilson,Wilson
732263,23-12-2016,Birmingham,Birmingham
557589,11-05-2016,Birmingham,Birmingham
1013377,23-12-2017,Birmingham,Birmingham
821400,15-04-2017,Birmingham,Birmingham
1229738,08-10-2018,Birmingham,Birmingham
1202318,02-09-2018,Birmingham,Birmingham
1557006,24-11-2019,Birmingham,Birmingham
1382099,28-04-2019,Birmingham,Birmingham
1333480,22-02-2019,Birmingham,Birmingham
1314253,27-01-2019,Birmingham,Birmingham
2165535,12-11-2021,Birmingham,Birmingham
2107916,04-09-2021,Birmingham,Birmingham
2005813,16-05-2021,Birmingham,Birmingham
1968887,04-04-2021,Birmingham,Birmingham
2406042,03-09-2022,Birmingham,Birmingham
2398118,25-08-2022,Birmingham,Birmingham
2381000,07-08-2022,Birmingham,Birmingham
2287581,25-04-2022,Birmingham,Birmingham
2585253,30-04-2023,Birmingham,Birmingham
2545871,14-03-2023,Birmingham,Birmingham
727759,17-12-2016,Chicago,Chicago (Roseland)
883282,05-07-2017,Chicago,Chicago (Roseland)
725323,09-12-2016,Channelview,Channelview
717616,02-12-2016,Bloomfield,Bloomfield
716001,01-12-2016,Clearlake Oaks,Clearlake Oaks
966895,23-10-2017,Clearlake Oaks,Clearlake Oaks
712796,28-11-2016,Mission,Mission (Palmview)
713445,28-11-2016,San Pedro,San Pedro
2368575,24-07-2022,San Pedro,San Pedro
2538963,04-03-2023,San Pedro,San Pedro
709276,24-11-2016,Albany,Albany
1157073,05-07-2018,Albany,Albany
1758774,08-08-2020,Albany,Albany
1708889,18-06-2020,Albany,Albany
2137575,09-10-2021,Albany,Albany
2103132,28-08-2021,Albany,Albany
2011077,21-05-2021,Albany,Albany
1916374,30-01-2021,Albany,Albany
2399820,28-08-2022,Albany,Albany
2376380,02-08-2022,Albany,Albany
708777,23-11-2016,Olive Branch,Olive Branch
708392,22-11-2016,Clewiston,Clewiston
1992469,01-05-2021,Clewiston,Clewiston
703245,17-11-2016,Dyersburg,Dyersburg
1699193,07-06-2020,Dyersburg,Dyersburg
693624,05-11-2016,Fort Lauderdale,Fort Lauderdale (Lauderhill)
1201973,01-09-2018,Fort Lauderdale,Fort Lauderdale (Lauderhill)
1686414,23-05-2020,Fort Lauderdale,Fort Lauderdale (Lauderhill)
1894941,04-01-2021,Fort Lauderdale,Fort Lauderdale (Lauderhill)
692315,03-11-2016,Orange,Orange
688210,29-10-2016,Riverside,Riverside
787435,03-03-2017,Riverside,Riverside
1243331,29-10-2018,Riverside,Riverside
1852363,14-11-2020,Riverside,Riverside
2125227,25-09-2021,Riverside,Riverside
686312,27-10-2016,Jackson,Jackson
563630,21-05-2016,Jackson,Jackson
683142,23-10-2016,Wellston,Wellston
678438,17-10-2016,Chicago,Chicago (Englewood)
643824,30-08-2016,Chicago,Chicago (Englewood)
595279,04-07-2016,Chicago,Chicago (Englewood)
547319,24-04-2016,Chicago,Chicago (Englewood)
532604,31-03-2016,Chicago,Chicago (Englewood)
501349,07-02-2016,Chicago,Chicago (Englewood)
757032,22-01-2017,Chicago,Chicago (Englewood)
672203,09-10-2016,Grand Rapids,Grand Rapids
1793826,13-09-2020,Grand Rapids,Grand Rapids
2097271,22-08-2021,Grand Rapids,Grand Rapids
2412289,11-09-2022,Grand Rapids,Grand Rapids
2361609,17-07-2022,Grand Rapids,Grand Rapids
2334374,19-06-2022,Grand Rapids,Grand Rapids
2321693,05-06-2022,Grand Rapids,Grand Rapids
668279,01-10-2016,Pembroke Township,Pembroke Township
663624,26-09-2016,Winston Salem,Winston Salem (Winston-salem)
1399346,18-05-2019,Winston Salem,Winston Salem (Winston-salem)
1365052,07-04-2019,Winston Salem,Winston Salem (Winston-salem)
1841432,01-11-2020,Winston Salem,Winston Salem (Winston-salem)
2166055,13-11-2021,Winston Salem,Winston Salem (Winston-salem)
2032580,11-06-2021,Winston Salem,Winston Salem (Winston-salem)
2303130,15-05-2022,Winston Salem,Winston Salem (Winston-salem)
2579262,22-04-2023,Winston Salem,Winston Salem (Winston-salem)
662548,25-09-2016,Champaign,Champaign
1067264,11-03-2018,Champaign,Champaign
1772438,23-08-2020,Champaign,Champaign
2050972,02-07-2021,Champaign,Champaign
661703,23-09-2016,Burlington,Burlington
657863,18-09-2016,Lynchburg,Lynchburg
656991,16-09-2016,Los Angeles,Los Angeles (Hollywood)
652561,11-09-2016,Saginaw,Saginaw
1082835,01-04-2018,Saginaw,Saginaw
1067296,11-03-2018,Saginaw,Saginaw
1428788,21-06-2019,Saginaw,Saginaw
1711272,20-06-2020,Saginaw,Saginaw
1640007,14-03-2020,Saginaw,Saginaw
2080006,31-07-2021,Saginaw,Saginaw
1993551,03-05-2021,Saginaw,Saginaw
2321772,05-06-2022,Saginaw,Saginaw
652606,11-09-2016,New Bern,New Bern
2437177,13-10-2022,New Bern,New Bern
651957,08-09-2016,Del Valle,Del Valle
651434,08-09-2016,Hot Springs National Park,Hot Springs National Park (Hot Springs)
2300713,12-05-2022,Hot Springs National Park,Hot Springs National Park (Hot Springs)
648490,05-09-2016,Reading,Reading
1038429,28-01-2018,Reading,Reading
2253714,14-03-2022,Reading,Reading
641732,29-08-2016,Egg Harbor City,Egg Harbor City
641419,28-08-2016,Lubbock,Lubbock
811089,03-04-2017,Lubbock,Lubbock
1450124,17-07-2019,Lubbock,Lubbock
1652073,04-04-2020,Lubbock,Lubbock
2247828,06-03-2022,Lubbock,Lubbock
2545631,13-03-2023,Lubbock,Lubbock
640861,28-08-2016,Dadeville,Dadeville
2573436,15-04-2023,Dadeville,Dadeville
640500,27-08-2016,Bessemer,Bessemer (Brighton)
640901,25-08-2016,Bridgeton,Bridgeton
2012633,22-05-2021,Bridgeton,Bridgeton
634238,20-08-2016,Hamden,Hamden
1434602,28-06-2019,Hamden,Hamden
634731,20-08-2016,Tacoma,Tacoma
1479395,13-08-2019,Tacoma,Tacoma
2147301,21-10-2021,Tacoma,Tacoma
1922354,06-02-2021,Tacoma,Tacoma
2348263,03-07-2022,Tacoma,Tacoma
2340409,26-06-2022,Tacoma,Tacoma
2308395,21-05-2022,Tacoma,Tacoma
634819,20-08-2016,Citronelle,Citronelle
632747,18-08-2016,Waterbury,Waterbury
1975405,10-04-2021,Waterbury,Waterbury
2259262,21-03-2022,Waterbury,Waterbury
628623,13-08-2016,Richmond Hill,Richmond Hill
628635,13-08-2016,Joplin,Joplin
626153,10-08-2016,Evanston,Evanston
2177300,28-11-2021,Evanston,Evanston
1898261,09-01-2021,Evanston,Evanston
623523,07-08-2016,Arvada,Arvada
624046,07-08-2016,Vicksburg,Vicksburg
1013983,24-12-2017,Vicksburg,Vicksburg
1688610,26-05-2020,Vicksburg,Vicksburg
623195,06-08-2016,Reading,Reading (Sinking Spring)
624057,05-08-2016,Pontiac,Pontiac
881921,03-07-2017,Pontiac,Pontiac
1777180,26-08-2020,Pontiac,Pontiac
622500,05-08-2016,Perris,Perris
493085,25-01-2016,Perris,Perris
619708,02-08-2016,Hollywood,Hollywood (West Park)
616948,30-07-2016,Mukilteo,Mukilteo
618321,30-07-2016,Townsend,Townsend (Eulonia)
617334,29-07-2016,Athens,Athens
2108378,05-09-2021,Athens,Athens
2584743,30-04-2023,Athens,Athens
615109,28-07-2016,Elmira,Elmira
610584,24-07-2016,Hamilton,Hamilton
2445686,25-10-2022,Hamilton,Hamilton
610379,23-07-2016,Bastrop,Bastrop
607265,19-07-2016,West Memphis,West Memphis
1800779,19-09-2020,West Memphis,West Memphis
604207,15-07-2016,Woodland,Woodland
603475,14-07-2016,Crosby,Crosby
602810,13-07-2016,Warner Robins,Warner Robins
2108406,04-09-2021,Warner Robins,Warner Robins
601119,11-07-2016,Jackson,Jackson
600398,11-07-2016,Saint Joseph,Saint Joseph
594051,03-07-2016,Monroe,Monroe
1703044,11-06-2020,Monroe,Monroe
2107828,04-09-2021,Monroe,Monroe
1969505,04-04-2021,Monroe,Monroe
2373924,30-07-2022,Monroe,Monroe
2362355,16-07-2022,Monroe,Monroe
2268762,02-04-2022,Monroe,Monroe
2248613,06-03-2022,Monroe,Monroe
589488,27-06-2016,Woodburn,Woodburn
589046,24-06-2016,Kansas City,Kansas City
518436,07-03-2016,Kansas City,Kansas City
839846,09-05-2017,Kansas City,Kansas City
1052035,17-02-2018,Kansas City,Kansas City
1520330,06-10-2019,Kansas City,Kansas City
2449986,31-10-2022,Kansas City,Kansas City
587735,24-06-2016,Hartford,Hartford
966153,22-10-2017,Hartford,Hartford
940142,23-09-2017,Hartford,Hartford
1151373,27-06-2018,Hartford,Hartford
1494113,01-09-2019,Hartford,Hartford
1435041,29-06-2019,Hartford,Hartford
1754672,04-08-2020,Hartford,Hartford
1622406,16-02-2020,Hartford,Hartford
2057427,08-07-2021,Hartford,Hartford
2375097,31-07-2022,Hartford,Hartford
2270578,04-04-2022,Hartford,Hartford
2577642,20-04-2023,Hartford,Hartford
587769,24-06-2016,District Heights,District Heights
585821,22-06-2016,Olympia,Olympia
586044,21-06-2016,Willingboro,Willingboro
876076,24-06-2017,Willingboro,Willingboro
583537,18-06-2016,Waycross,Waycross
583584,18-06-2016,Exmore,Exmore
580848,14-06-2016,Wilmington,Wilmington
483750,11-01-2016,Wilmington,Wilmington
900963,28-07-2017,Wilmington,Wilmington
1160253,09-07-2018,Wilmington,Wilmington
1386575,04-05-2019,Wilmington,Wilmington
1365173,07-04-2019,Wilmington,Wilmington
1749281,28-07-2020,Wilmington,Wilmington
1732321,11-07-2020,Wilmington,Wilmington
2110346,07-09-2021,Wilmington,Wilmington
2012345,22-05-2021,Wilmington,Wilmington
1992127,01-05-2021,Wilmington,Wilmington
2393474,20-08-2022,Wilmington,Wilmington
578238,11-06-2016,Webster,Webster
577073,11-06-2016,Panorama City,Panorama City
2377855,03-08-2022,Panorama City,Panorama City
575607,09-06-2016,Fort Walton Beach,Fort Walton Beach
573327,06-06-2016,Visalia,Visalia
572696,05-06-2016,Cape Coral,Cape Coral
560782,17-05-2016,Ravenel,Ravenel
565244,15-05-2016,Moultrie,Moultrie
558796,14-05-2016,Charleston,Charleston
554133,06-05-2016,Bethesda,Bethesda
551053,01-05-2016,Murfreesboro,Murfreesboro
1921939,06-02-2021,Murfreesboro,Murfreesboro
